"move.count","my.x","my.y","next.x","next.y","visits","utility"
19,"5","0","4","2",81,0.530864197530864
19,"5","0","6","2",75,0.453333333333333
19,"5","1","3","0",99,0.525252525252525
19,"5","1","3","2",88,0.431818181818182
19,"5","1","4","3",85,0.6
19,"5","1","6","3",102,0.480392156862745
19,"5","2","3","1",113,0.469026548672566
19,"5","2","3","3",96,0.53125
19,"5","2","4","0",89,0.460674157303371
19,"5","2","4","4",70,0.428571428571429
19,"5","2","6","0",60,0.383333333333333
19,"5","2","6","4",99,0.515151515151515
19,"5","3","3","2",70,0.528571428571429
19,"5","3","3","4",81,0.555555555555556
19,"5","3","4","1",107,0.570093457943925
19,"5","3","4","5",115,0.469565217391304
19,"5","3","6","1",89,0.460674157303371
19,"5","3","6","5",85,0.482352941176471
19,"5","4","3","3",86,0.697674418604651
19,"5","4","3","5",113,0.530973451327434
19,"5","4","4","2",68,0.602941176470588
19,"5","4","4","6",94,0.414893617021277
19,"5","4","6","2",92,0.489130434782609
19,"5","4","6","6",62,0.451612903225806
19,"5","5","3","4",81,0.567901234567901
19,"5","5","3","6",118,0.406779661016949
19,"5","5","4","3",88,0.454545454545455
19,"5","5","6","3",110,0.490909090909091
19,"5","6","3","5",85,0.517647058823529
19,"5","6","4","4",59,0.440677966101695
19,"5","6","6","4",89,0.539325842696629
19,"6","0","4","1",60,0.483333333333333
19,"6","0","5","2",55,0.472727272727273
19,"6","1","4","0",80,0.5125
19,"6","1","4","2",76,0.578947368421053
19,"6","1","5","3",65,0.6
19,"6","2","4","1",101,0.495049504950495
19,"6","2","4","3",72,0.486111111111111
19,"6","2","5","0",94,0.542553191489362
19,"6","2","5","4",100,0.48
19,"6","3","4","2",80,0.4
19,"6","3","4","4",87,0.482758620689655
19,"6","3","5","1",98,0.418367346938776
19,"6","3","5","5",86,0.476744186046512
19,"6","4","4","3",79,0.493670886075949
19,"6","4","4","5",90,0.388888888888889
19,"6","4","5","2",113,0.646017699115044
19,"6","4","5","6",98,0.448979591836735
19,"6","5","4","4",74,0.540540540540541
19,"6","5","4","6",90,0.422222222222222
19,"6","5","5","3",100,0.52
19,"6","6","4","5",66,0.424242424242424
19,"6","6","5","4",51,0.529411764705882
20,"0","0","1","2",69,0.405797101449275
20,"0","0","2","1",53,0.622641509433962
20,"0","1","1","3",64,0.46875
20,"0","1","2","0",82,0.341463414634146
20,"0","1","2","2",74,0.689189189189189
20,"0","2","1","0",93,0.43010752688172
20,"0","2","1","4",85,0.447058823529412
20,"0","2","2","1",78,0.525641025641026
20,"0","2","2","3",65,0.630769230769231
20,"0","3","1","1",95,0.431578947368421
20,"0","3","1","5",80,0.4
20,"0","3","2","2",87,0.448275862068966
20,"0","3","2","4",95,0.610526315789474
20,"0","4","1","2",108,0.509259259259259
20,"0","4","1","6",81,0.45679012345679
20,"0","4","2","3",62,0.580645161290323
20,"0","4","2","5",89,0.584269662921348
20,"0","5","1","3",83,0.457831325301205
20,"0","5","2","4",62,0.516129032258065
20,"0","5","2","6",89,0.606741573033708
20,"0","6","1","4",77,0.480519480519481
20,"0","6","2","5",62,0.596774193548387
20,"1","0","0","2",100,0.53
20,"1","0","2","2",74,0.527027027027027
20,"1","0","3","1",68,0.588235294117647
20,"1","1","0","3",72,0.388888888888889
20,"1","1","2","3",71,0.549295774647887
20,"1","1","3","0",73,0.465753424657534
20,"1","1","3","2",53,0.60377358490566
20,"1","2","0","0",97,0.422680412371134
20,"1","2","0","4",115,0.539130434782609
20,"1","2","2","0",90,0.522222222222222
20,"1","2","2","4",87,0.517241379310345
20,"1","2","3","1",92,0.597826086956522
20,"1","2","3","3",83,0.614457831325301
20,"1","3","0","1",64,0.5
20,"1","3","0","5",74,0.445945945945946
20,"1","3","2","1",115,0.539130434782609
20,"1","3","2","5",84,0.428571428571429
20,"1","3","3","2",72,0.527777777777778
20,"1","3","3","4",51,0.490196078431373
20,"1","4","0","2",91,0.505494505494505
20,"1","4","0","6",76,0.447368421052632
20,"1","4","2","2",74,0.527027027027027
20,"1","4","2","6",110,0.454545454545455
20,"1","4","3","3",87,0.517241379310345
20,"1","4","3","5",100,0.5
20,"1","5","0","3",101,0.485148514851485
20,"1","5","2","3",66,0.53030303030303
20,"1","5","3","4",77,0.558441558441558
20,"1","5","3","6",96,0.46875
20,"1","6","0","4",88,0.534090909090909
20,"1","6","2","4",69,0.579710144927536
20,"1","6","3","5",97,0.443298969072165
20,"2","0","0","1",88,0.375
20,"2","0","1","2",91,0.461538461538462
20,"2","0","3","2",50,0.6
20,"2","0","4","1",76,0.526315789473684
20,"2","1","0","0",89,0.539325842696629
20,"2","1","0","2",109,0.522935779816514
20,"2","1","1","3",96,0.53125
20,"2","1","3","3",79,0.556962025316456
20,"2","1","4","0",97,0.525773195876289
20,"2","1","4","2",95,0.526315789473684
20,"2","2","0","1",65,0.415384615384615
20,"2","2","0","3",69,0.478260869565217
20,"2","2","1","0",81,0.469135802469136
20,"2","2","1","4",87,0.563218390804598
20,"2","2","3","0",81,0.518518518518518
20,"2","2","3","4",62,0.5
20,"2","2","4","1",82,0.463414634146341
20,"2","2","4","3",58,0.482758620689655
20,"2","3","0","2",87,0.425287356321839
20,"2","3","0","4",63,0.603174603174603
20,"2","3","1","1",72,0.361111111111111
20,"2","3","1","5",87,0.528735632183908
20,"2","3","3","1",84,0.488095238095238
20,"2","3","3","5",87,0.528735632183908
20,"2","3","4","2",77,0.519480519480519
20,"2","3","4","4",61,0.524590163934426
20,"2","4","0","3",82,0.426829268292683
20,"2","4","0","5",67,0.417910447761194
20,"2","4","1","2",86,0.441860465116279
20,"2","4","1","6",72,0.375
20,"2","4","3","2",40,0.45
20,"2","4","3","6",71,0.47887323943662
20,"2","4","4","3",50,0.6
20,"2","4","4","5",82,0.463414634146341
20,"2","5","0","4",97,0.525773195876289
20,"2","5","0","6",75,0.373333333333333
20,"2","5","1","3",101,0.564356435643564
20,"2","5","3","3",104,0.567307692307692
20,"2","5","4","4",69,0.594202898550725
20,"2","5","4","6",101,0.534653465346535
20,"2","6","0","5",89,0.415730337078652
20,"2","6","1","4",101,0.455445544554455
20,"2","6","3","4",58,0.568965517241379
20,"2","6","4","5",81,0.592592592592593
20,"3","0","1","1",82,0.463414634146341
20,"3","0","2","2",96,0.614583333333333
20,"3","0","4","2",96,0.458333333333333
20,"3","0","5","1",92,0.402173913043478
20,"3","1","1","0",82,0.414634146341463
20,"3","1","1","2",85,0.564705882352941
20,"3","1","2","3",68,0.470588235294118
20,"3","1","4","3",63,0.523809523809524
20,"3","1","5","0",77,0.467532467532468
20,"3","1","5","2",88,0.625
20,"3","2","1","1",80,0.475
20,"3","2","1","3",82,0.475609756097561
20,"3","2","2","0",94,0.627659574468085
20,"3","2","2","4",58,0.551724137931034
20,"3","2","4","0",75,0.48
20,"3","2","4","4",54,0.648148148148148
20,"3","2","5","1",91,0.516483516483517
20,"3","2","5","3",80,0.5625
20,"3","3","1","2",67,0.537313432835821
20,"3","3","1","4",88,0.522727272727273
20,"3","3","2","1",96,0.583333333333333
20,"3","3","2","5",91,0.593406593406593
20,"3","3","4","1",78,0.615384615384615
20,"3","3","4","5",107,0.598130841121495
20,"3","3","5","2",91,0.494505494505495
20,"3","3","5","4",106,0.660377358490566
20,"3","4","1","3",90,0.588888888888889
20,"3","4","1","5",90,0.533333333333333
20,"3","4","2","2",74,0.581081081081081
20,"3","4","2","6",84,0.523809523809524
20,"3","4","4","2",66,0.666666666666667
20,"3","4","4","6",108,0.527777777777778
20,"3","4","5","3",94,0.542553191489362
20,"3","4","5","5",84,0.523809523809524
20,"3","5","1","4",97,0.43298969072165
20,"3","5","1","6",91,0.428571428571429
20,"3","5","2","3",77,0.636363636363636
20,"3","5","4","3",67,0.507462686567164
20,"3","5","5","4",85,0.517647058823529
20,"3","5","5","6",91,0.428571428571429
20,"3","6","1","5",88,0.477272727272727
20,"3","6","2","4",100,0.46
20,"3","6","4","4",76,0.434210526315789
20,"3","6","5","5",99,0.434343434343434
20,"4","0","2","1",104,0.490384615384615
20,"4","0","3","2",57,0.631578947368421
20,"4","0","5","2",91,0.461538461538462
20,"4","0","6","1",76,0.513157894736842
20,"4","1","2","0",123,0.577235772357724
20,"4","1","2","2",82,0.48780487804878
20,"4","1","3","3",110,0.545454545454545
20,"4","1","5","3",101,0.514851485148515
20,"4","1","6","0",72,0.472222222222222
20,"4","1","6","2",113,0.530973451327434
20,"4","2","2","1",92,0.532608695652174
20,"4","2","2","3",56,0.589285714285714
20,"4","2","3","0",60,0.5
20,"4","2","3","4",62,0.548387096774194
20,"4","2","5","0",65,0.446153846153846
20,"4","2","5","4",77,0.493506493506494
20,"4","2","6","1",76,0.447368421052632
20,"4","2","6","3",79,0.430379746835443
20,"4","3","2","2",67,0.656716417910448
20,"4","3","2","4",79,0.556962025316456
20,"4","3","3","1",95,0.547368421052632
20,"4","3","3","5",85,0.6
20,"4","3","5","1",84,0.630952380952381
20,"4","3","5","5",62,0.516129032258065
20,"4","3","6","2",81,0.493827160493827
20,"4","3","6","4",78,0.5
20,"4","4","2","3",63,0.507936507936508
20,"4","4","2","5",81,0.530864197530864
20,"4","4","3","2",53,0.433962264150943
20,"4","4","3","6",80,0.45
20,"4","4","5","2",81,0.506172839506173
20,"4","4","5","6",84,0.476190476190476
20,"4","4","6","3",64,0.46875
20,"4","4","6","5",75,0.386666666666667
20,"4","5","2","4",83,0.566265060240964
20,"4","5","2","6",102,0.529411764705882
20,"4","5","3","3",95,0.578947368421053
20,"4","5","5","3",101,0.514851485148515
20,"4","5","6","4",126,0.5
20,"4","5","6","6",83,0.421686746987952
20,"4","6","2","5",95,0.484210526315789
20,"4","6","3","4",79,0.582278481012658
20,"4","6","5","4",102,0.490196078431373
20,"4","6","6","5",94,0.446808510638298
20,"5","0","3","1",82,0.609756097560976
20,"5","0","4","2",58,0.53448275862069
20,"5","0","6","2",102,0.441176470588235
20,"5","1","3","0",75,0.466666666666667
20,"5","1","3","2",74,0.554054054054054
20,"5","1","4","3",65,0.492307692307692
20,"5","1","6","3",102,0.470588235294118
20,"5","2","3","1",96,0.552083333333333
20,"5","2","3","3",85,0.564705882352941
20,"5","2","4","0",92,0.402173913043478
20,"5","2","4","4",82,0.548780487804878
20,"5","2","6","0",90,0.444444444444444
20,"5","2","6","4",120,0.483333333333333
20,"5","3","3","2",82,0.585365853658537
20,"5","3","3","4",68,0.544117647058823
20,"5","3","4","1",106,0.556603773584906
20,"5","3","4","5",102,0.509803921568627
20,"5","3","6","1",82,0.463414634146341
20,"5","3","6","5",95,0.452631578947368
20,"5","4","3","3",92,0.597826086956522
20,"5","4","3","5",105,0.638095238095238
20,"5","4","4","2",77,0.506493506493506
20,"5","4","4","6",101,0.534653465346535
20,"5","4","6","2",122,0.508196721311475
20,"5","4","6","6",81,0.358024691358025
20,"5","5","3","4",57,0.543859649122807
20,"5","5","3","6",90,0.411111111111111
20,"5","5","4","3",56,0.625
20,"5","5","6","3",91,0.450549450549451
20,"5","6","3","5",85,0.470588235294118
20,"5","6","4","4",85,0.494117647058824
20,"5","6","6","4",83,0.44578313253012
20,"6","0","4","1",60,0.583333333333333
20,"6","0","5","2",58,0.637931034482759
20,"6","1","4","0",86,0.511627906976744
20,"6","1","4","2",55,0.472727272727273
20,"6","1","5","3",66,0.46969696969697
20,"6","2","4","1",93,0.602150537634409
20,"6","2","4","3",88,0.454545454545455
20,"6","2","5","0",85,0.411764705882353
20,"6","2","5","4",93,0.462365591397849
20,"6","3","4","2",69,0.521739130434783
20,"6","3","4","4",76,0.381578947368421
20,"6","3","5","1",104,0.413461538461538
20,"6","3","5","5",95,0.536842105263158
20,"6","4","4","3",68,0.544117647058823
20,"6","4","4","5",81,0.54320987654321
20,"6","4","5","2",100,0.48
20,"6","4","5","6",96,0.510416666666667
20,"6","5","4","4",84,0.547619047619048
20,"6","5","4","6",105,0.466666666666667
20,"6","5","5","3",79,0.569620253164557
20,"6","6","4","5",59,0.542372881355932
20,"6","6","5","4",53,0.716981132075472
21,"0","0","1","2",55,0.563636363636364
21,"0","0","2","1",50,0.46
21,"0","1","1","3",100,0.45
21,"0","1","2","0",89,0.415730337078652
21,"0","1","2","2",66,0.560606060606061
21,"0","2","1","0",75,0.36
21,"0","2","1","4",98,0.540816326530612
21,"0","2","2","1",91,0.472527472527473
21,"0","2","2","3",50,0.6
21,"0","3","1","1",103,0.330097087378641
21,"0","3","1","5",102,0.392156862745098
21,"0","3","2","2",81,0.469135802469136
21,"0","3","2","4",76,0.578947368421053
21,"0","4","1","2",93,0.494623655913978
21,"0","4","1","6",88,0.420454545454545
21,"0","4","2","3",51,0.607843137254902
21,"0","4","2","5",94,0.638297872340426
21,"0","5","1","3",71,0.549295774647887
21,"0","5","2","4",67,0.477611940298507
21,"0","5","2","6",80,0.4625
21,"0","6","1","4",71,0.619718309859155
21,"0","6","2","5",74,0.594594594594595
21,"1","0","0","2",80,0.425
21,"1","0","2","2",55,0.509090909090909
21,"1","0","3","1",85,0.529411764705882
21,"1","1","0","3",87,0.35632183908046
21,"1","1","2","3",70,0.557142857142857
21,"1","1","3","0",85,0.435294117647059
21,"1","1","3","2",67,0.492537313432836
21,"1","2","0","0",85,0.376470588235294
21,"1","2","0","4",89,0.449438202247191
21,"1","2","2","0",100,0.52
21,"1","2","2","4",74,0.527027027027027
21,"1","2","3","1",96,0.520833333333333
21,"1","2","3","3",82,0.573170731707317
21,"1","3","0","1",88,0.465909090909091
21,"1","3","0","5",92,0.434782608695652
21,"1","3","2","1",93,0.494623655913978
21,"1","3","2","5",108,0.546296296296296
21,"1","3","3","2",72,0.652777777777778
21,"1","3","3","4",70,0.6
21,"1","4","0","2",90,0.466666666666667
21,"1","4","0","6",79,0.30379746835443
21,"1","4","2","2",76,0.578947368421053
21,"1","4","2","6",88,0.477272727272727
21,"1","4","3","3",77,0.623376623376623
21,"1","4","3","5",95,0.515789473684211
21,"1","5","0","3",108,0.481481481481481
21,"1","5","2","3",69,0.405797101449275
21,"1","5","3","4",61,0.540983606557377
21,"1","5","3","6",84,0.476190476190476
21,"1","6","0","4",79,0.392405063291139
21,"1","6","2","4",63,0.428571428571429
21,"1","6","3","5",84,0.452380952380952
21,"2","0","0","1",89,0.393258426966292
21,"2","0","1","2",87,0.551724137931034
21,"2","0","3","2",63,0.650793650793651
21,"2","0","4","1",91,0.494505494505495
21,"2","1","0","0",87,0.436781609195402
21,"2","1","0","2",85,0.529411764705882
21,"2","1","1","3",92,0.576086956521739
21,"2","1","3","3",88,0.602272727272727
21,"2","1","4","0",86,0.593023255813954
21,"2","1","4","2",88,0.647727272727273
21,"2","2","0","1",69,0.463768115942029
21,"2","2","0","3",68,0.470588235294118
21,"2","2","1","0",67,0.492537313432836
21,"2","2","1","4",94,0.521276595744681
21,"2","2","3","0",79,0.468354430379747
21,"2","2","3","4",53,0.641509433962264
21,"2","2","4","1",81,0.530864197530864
21,"2","2","4","3",62,0.596774193548387
21,"2","3","0","2",75,0.373333333333333
21,"2","3","0","4",104,0.461538461538462
21,"2","3","1","1",73,0.616438356164384
21,"2","3","1","5",99,0.474747474747475
21,"2","3","3","1",92,0.489130434782609
21,"2","3","3","5",80,0.525
21,"2","3","4","2",50,0.66
21,"2","3","4","4",54,0.555555555555556
21,"2","4","0","3",77,0.337662337662338
21,"2","4","0","5",63,0.492063492063492
21,"2","4","1","2",83,0.63855421686747
21,"2","4","1","6",73,0.479452054794521
21,"2","4","3","2",52,0.653846153846154
21,"2","4","3","6",78,0.423076923076923
21,"2","4","4","3",45,0.533333333333333
21,"2","4","4","5",99,0.484848484848485
21,"2","5","0","4",79,0.518987341772152
21,"2","5","0","6",74,0.297297297297297
21,"2","5","1","3",86,0.488372093023256
21,"2","5","3","3",102,0.5
21,"2","5","4","4",90,0.455555555555556
21,"2","5","4","6",133,0.421052631578947
21,"2","6","0","5",108,0.37962962962963
21,"2","6","1","4",94,0.553191489361702
21,"2","6","3","4",74,0.540540540540541
21,"2","6","4","5",95,0.484210526315789
21,"3","0","1","1",99,0.474747474747475
21,"3","0","2","2",75,0.493333333333333
21,"3","0","4","2",74,0.527027027027027
21,"3","0","5","1",88,0.465909090909091
21,"3","1","1","0",96,0.40625
21,"3","1","1","2",97,0.484536082474227
21,"3","1","2","3",69,0.536231884057971
21,"3","1","4","3",73,0.63013698630137
21,"3","1","5","0",80,0.35
21,"3","1","5","2",116,0.448275862068966
21,"3","2","1","1",58,0.517241379310345
21,"3","2","1","3",82,0.524390243902439
21,"3","2","2","0",95,0.389473684210526
21,"3","2","2","4",53,0.660377358490566
21,"3","2","4","0",74,0.364864864864865
21,"3","2","4","4",57,0.596491228070175
21,"3","2","5","1",81,0.506172839506173
21,"3","2","5","3",79,0.468354430379747
21,"3","3","1","2",101,0.613861386138614
21,"3","3","1","4",99,0.494949494949495
21,"3","3","2","1",95,0.694736842105263
21,"3","3","2","5",75,0.56
21,"3","3","4","1",92,0.510869565217391
21,"3","3","4","5",92,0.576086956521739
21,"3","3","5","2",105,0.6
21,"3","3","5","4",92,0.434782608695652
21,"3","4","1","3",88,0.602272727272727
21,"3","4","1","5",83,0.44578313253012
21,"3","4","2","2",64,0.671875
21,"3","4","2","6",93,0.537634408602151
21,"3","4","4","2",59,0.627118644067797
21,"3","4","4","6",80,0.4875
21,"3","4","5","3",71,0.619718309859155
21,"3","4","5","5",68,0.411764705882353
21,"3","5","1","4",109,0.568807339449541
21,"3","5","1","6",98,0.489795918367347
21,"3","5","2","3",76,0.565789473684211
21,"3","5","4","3",60,0.483333333333333
21,"3","5","5","4",96,0.489583333333333
21,"3","5","5","6",94,0.48936170212766
21,"3","6","1","5",106,0.39622641509434
21,"3","6","2","4",77,0.532467532467532
21,"3","6","4","4",73,0.547945205479452
21,"3","6","5","5",95,0.4
21,"4","0","2","1",77,0.519480519480519
21,"4","0","3","2",80,0.6125
21,"4","0","5","2",95,0.578947368421053
21,"4","0","6","1",76,0.421052631578947
21,"4","1","2","0",112,0.455357142857143
21,"4","1","2","2",78,0.576923076923077
21,"4","1","3","3",82,0.548780487804878
21,"4","1","5","3",91,0.483516483516484
21,"4","1","6","0",81,0.45679012345679
21,"4","1","6","2",103,0.485436893203884
21,"4","2","2","1",77,0.506493506493506
21,"4","2","2","3",57,0.578947368421053
21,"4","2","3","0",66,0.606060606060606
21,"4","2","3","4",62,0.612903225806452
21,"4","2","5","0",73,0.493150684931507
21,"4","2","5","4",73,0.506849315068493
21,"4","2","6","1",67,0.462686567164179
21,"4","2","6","3",100,0.44
21,"4","3","2","2",53,0.509433962264151
21,"4","3","2","4",81,0.641975308641975
21,"4","3","3","1",73,0.561643835616438
21,"4","3","3","5",84,0.583333333333333
21,"4","3","5","1",66,0.545454545454545
21,"4","3","5","5",84,0.369047619047619
21,"4","3","6","2",86,0.465116279069767
21,"4","3","6","4",80,0.4125
21,"4","4","2","3",48,0.5625
21,"4","4","2","5",68,0.558823529411765
21,"4","4","3","2",43,0.604651162790698
21,"4","4","3","6",84,0.511904761904762
21,"4","4","5","2",69,0.550724637681159
21,"4","4","5","6",79,0.265822784810127
21,"4","4","6","3",65,0.307692307692308
21,"4","4","6","5",71,0.422535211267606
21,"4","5","2","4",74,0.527027027027027
21,"4","5","2","6",112,0.383928571428571
21,"4","5","3","3",85,0.482352941176471
21,"4","5","5","3",88,0.556818181818182
21,"4","5","6","4",96,0.34375
21,"4","5","6","6",92,0.380434782608696
21,"4","6","2","5",100,0.5
21,"4","6","3","4",77,0.467532467532468
21,"4","6","5","4",98,0.479591836734694
21,"4","6","6","5",86,0.36046511627907
21,"5","0","3","1",77,0.597402597402597
21,"5","0","4","2",73,0.547945205479452
21,"5","0","6","2",83,0.457831325301205
21,"5","1","3","0",88,0.329545454545455
21,"5","1","3","2",67,0.641791044776119
21,"5","1","4","3",75,0.493333333333333
21,"5","1","6","3",69,0.347826086956522
21,"5","2","3","1",120,0.525
21,"5","2","3","3",75,0.52
21,"5","2","4","0",97,0.556701030927835
21,"5","2","4","4",74,0.527027027027027
21,"5","2","6","0",80,0.45
21,"5","2","6","4",96,0.395833333333333
21,"5","3","3","2",53,0.566037735849057
21,"5","3","3","4",65,0.569230769230769
21,"5","3","4","1",85,0.541176470588235
21,"5","3","4","5",102,0.568627450980392
21,"5","3","6","1",89,0.460674157303371
21,"5","3","6","5",83,0.506024096385542
21,"5","4","3","3",69,0.608695652173913
21,"5","4","3","5",79,0.594936708860759
21,"5","4","4","2",73,0.589041095890411
21,"5","4","4","6",97,0.474226804123711
21,"5","4","6","2",98,0.520408163265306
21,"5","4","6","6",78,0.320512820512821
21,"5","5","3","4",77,0.61038961038961
21,"5","5","3","6",88,0.522727272727273
21,"5","5","4","3",67,0.492537313432836
21,"5","5","6","3",121,0.429752066115702
21,"5","6","3","5",88,0.454545454545455
21,"5","6","4","4",66,0.545454545454545
21,"5","6","6","4",93,0.43010752688172
21,"6","0","4","1",46,0.456521739130435
21,"6","0","5","2",64,0.40625
21,"6","1","4","0",80,0.5625
21,"6","1","4","2",67,0.462686567164179
21,"6","1","5","3",70,0.5
21,"6","2","4","1",93,0.526881720430108
21,"6","2","4","3",65,0.523076923076923
21,"6","2","5","0",74,0.405405405405405
21,"6","2","5","4",103,0.427184466019417
21,"6","3","4","2",74,0.527027027027027
21,"6","3","4","4",78,0.461538461538462
21,"6","3","5","1",100,0.47
21,"6","3","5","5",108,0.398148148148148
21,"6","4","4","3",59,0.576271186440678
21,"6","4","4","5",93,0.559139784946237
21,"6","4","5","2",101,0.495049504950495
21,"6","4","5","6",115,0.478260869565217
21,"6","5","4","4",62,0.580645161290323
21,"6","5","4","6",91,0.472527472527473
21,"6","5","5","3",93,0.451612903225806
21,"6","6","4","5",55,0.509090909090909
21,"6","6","5","4",72,0.569444444444444
22,"0","0","1","2",67,0.686567164179104
22,"0","0","2","1",76,0.526315789473684
22,"0","1","1","3",78,0.512820512820513
22,"0","1","2","0",60,0.3
22,"0","1","2","2",52,0.557692307692308
22,"0","2","1","0",94,0.414893617021277
22,"0","2","1","4",106,0.518867924528302
22,"0","2","2","1",102,0.509803921568627
22,"0","2","2","3",79,0.569620253164557
22,"0","3","1","1",97,0.360824742268041
22,"0","3","1","5",74,0.486486486486487
22,"0","3","2","2",64,0.5625
22,"0","3","2","4",71,0.436619718309859
22,"0","4","1","2",82,0.585365853658537
22,"0","4","1","6",93,0.376344086021505
22,"0","4","2","3",82,0.695121951219512
22,"0","4","2","5",92,0.58695652173913
22,"0","5","1","3",80,0.475
22,"0","5","2","4",60,0.5
22,"0","5","2","6",68,0.367647058823529
22,"0","6","1","4",63,0.444444444444444
22,"0","6","2","5",64,0.53125
22,"1","0","0","2",90,0.411111111111111
22,"1","0","2","2",62,0.532258064516129
22,"1","0","3","1",78,0.512820512820513
22,"1","1","0","3",99,0.424242424242424
22,"1","1","2","3",61,0.557377049180328
22,"1","1","3","0",85,0.317647058823529
22,"1","1","3","2",67,0.537313432835821
22,"1","2","0","0",73,0.36986301369863
22,"1","2","0","4",98,0.408163265306122
22,"1","2","2","0",76,0.381578947368421
22,"1","2","2","4",60,0.566666666666667
22,"1","2","3","1",98,0.561224489795918
22,"1","2","3","3",90,0.566666666666667
22,"1","3","0","1",97,0.474226804123711
22,"1","3","0","5",90,0.377777777777778
22,"1","3","2","1",85,0.564705882352941
22,"1","3","2","5",102,0.450980392156863
22,"1","3","3","2",51,0.568627450980392
22,"1","3","3","4",80,0.675
22,"1","4","0","2",124,0.483870967741935
22,"1","4","0","6",87,0.367816091954023
22,"1","4","2","2",72,0.527777777777778
22,"1","4","2","6",103,0.446601941747573
22,"1","4","3","3",59,0.457627118644068
22,"1","4","3","5",80,0.5625
22,"1","5","0","3",89,0.460674157303371
22,"1","5","2","3",69,0.521739130434783
22,"1","5","3","4",88,0.534090909090909
22,"1","5","3","6",77,0.376623376623377
22,"1","6","0","4",79,0.367088607594937
22,"1","6","2","4",60,0.566666666666667
22,"1","6","3","5",81,0.45679012345679
22,"2","0","0","1",106,0.528301886792453
22,"2","0","1","2",104,0.480769230769231
22,"2","0","3","2",68,0.617647058823529
22,"2","0","4","1",101,0.495049504950495
22,"2","1","0","0",73,0.465753424657534
22,"2","1","0","2",95,0.463157894736842
22,"2","1","1","3",98,0.489795918367347
22,"2","1","3","3",105,0.533333333333333
22,"2","1","4","0",79,0.658227848101266
22,"2","1","4","2",80,0.625
22,"2","2","0","1",71,0.563380281690141
22,"2","2","0","3",74,0.5
22,"2","2","1","0",78,0.41025641025641
22,"2","2","1","4",102,0.549019607843137
22,"2","2","3","0",73,0.520547945205479
22,"2","2","3","4",64,0.6875
22,"2","2","4","1",94,0.585106382978723
22,"2","2","4","3",58,0.655172413793103
22,"2","3","0","2",79,0.556962025316456
22,"2","3","0","4",75,0.493333333333333
22,"2","3","1","1",60,0.516666666666667
22,"2","3","1","5",73,0.410958904109589
22,"2","3","3","1",73,0.602739726027397
22,"2","3","3","5",67,0.522388059701492
22,"2","3","4","2",47,0.765957446808511
22,"2","3","4","4",44,0.681818181818182
22,"2","4","0","3",65,0.446153846153846
22,"2","4","0","5",89,0.550561797752809
22,"2","4","1","2",87,0.574712643678161
22,"2","4","1","6",88,0.5
22,"2","4","3","2",82,0.573170731707317
22,"2","4","3","6",85,0.505882352941176
22,"2","4","4","3",54,0.62962962962963
22,"2","4","4","5",71,0.507042253521127
22,"2","5","0","4",77,0.493506493506494
22,"2","5","0","6",80,0.3
22,"2","5","1","3",89,0.662921348314607
22,"2","5","3","3",81,0.54320987654321
22,"2","5","4","4",66,0.545454545454545
22,"2","5","4","6",103,0.592233009708738
22,"2","6","0","5",99,0.373737373737374
22,"2","6","1","4",106,0.613207547169811
22,"2","6","3","4",79,0.582278481012658
22,"2","6","4","5",85,0.552941176470588
22,"3","0","1","1",81,0.395061728395062
22,"3","0","2","2",48,0.520833333333333
22,"3","0","4","2",67,0.582089552238806
22,"3","0","5","1",78,0.5
22,"3","1","1","0",92,0.554347826086957
22,"3","1","1","2",84,0.571428571428571
22,"3","1","2","3",68,0.647058823529412
22,"3","1","4","3",67,0.656716417910448
22,"3","1","5","0",99,0.434343434343434
22,"3","1","5","2",94,0.51063829787234
22,"3","2","1","1",59,0.661016949152542
22,"3","2","1","3",74,0.554054054054054
22,"3","2","2","0",64,0.609375
22,"3","2","2","4",41,0.634146341463415
22,"3","2","4","0",61,0.377049180327869
22,"3","2","4","4",44,0.568181818181818
22,"3","2","5","1",63,0.349206349206349
22,"3","2","5","3",68,0.647058823529412
22,"3","3","1","2",91,0.582417582417582
22,"3","3","1","4",99,0.515151515151515
22,"3","3","2","1",100,0.58
22,"3","3","2","5",94,0.563829787234043
22,"3","3","4","1",81,0.54320987654321
22,"3","3","4","5",91,0.725274725274725
22,"3","3","5","2",87,0.540229885057471
22,"3","3","5","4",88,0.465909090909091
22,"3","4","1","3",69,0.652173913043478
22,"3","4","1","5",63,0.444444444444444
22,"3","4","2","2",42,0.619047619047619
22,"3","4","2","6",68,0.485294117647059
22,"3","4","4","2",52,0.576923076923077
22,"3","4","4","6",80,0.45
22,"3","4","5","3",71,0.619718309859155
22,"3","4","5","5",63,0.507936507936508
22,"3","5","1","4",93,0.548387096774194
22,"3","5","1","6",93,0.408602150537634
22,"3","5","2","3",83,0.662650602409639
22,"3","5","4","3",79,0.556962025316456
22,"3","5","5","4",102,0.549019607843137
22,"3","5","5","6",100,0.44
22,"3","6","1","5",92,0.41304347826087
22,"3","6","2","4",63,0.476190476190476
22,"3","6","4","4",70,0.557142857142857
22,"3","6","5","5",97,0.402061855670103
22,"4","0","2","1",85,0.470588235294118
22,"4","0","3","2",74,0.554054054054054
22,"4","0","5","2",79,0.518987341772152
22,"4","0","6","1",101,0.386138613861386
